imdb_id,vote_count,vote_average,poster_path,id
tt0065669,23.0,5.1,/n9dzADA2toW6OHiJmrDsB1EBoOV.jpg,65891
tt0049646,43.0,6.6,/9xV1wQRNp23y4PfJMjXpYWH1l8c.jpg,24580
tt0274546,79.0,4.7,/3RpQyx0PoBiYRWqEIDx7AuUInge.jpg,11246
tt0059314,15.0,4.9,/dHmxYWyuZMqXQPbwj0bVmk4zFby.jpg,49683
tt0061695,7.0,6.1,/4vK9tNHQ5AIkAPmbHcJX6ELNat8.jpg,52728
tt0079688,36.0,7.7,/wIR7EODZUyZmlcF0bSJ0ffuUdsU.jpg,23957
tt0372366,5.0,6.8,/bdcbX1P1ZrpXEmQjh53qRXSkvc9.jpg,49653
tt0048682,7.0,3.8,/srcJKr0APnPOhSONgiP09hbdGj4.jpg,27344
tt0448172,28.0,4.1,/xj8ztzGqqQ1q3DYO830GfjANmpC.jpg,7295
tt0462570,17.0,6.8,/am3zC5tAC1cikUjc2G3cxsJ5sRh.jpg,78237
tt0420548,15.0,7.0,/j0aU07R3KzTwveFhPYCt2QqtdNe.jpg,29952
tt0142181,26.0,7.0,/w9T9Qr5w2HaK0gCi11c5XmAhcNw.jpg,28638
tt0339785,12.0,6.7,/8ufPNq1qu5yG4GQsnqLrnUNf3PX.jpg,14942
tt0240200,35.0,6.7,/5Oe4qxQPf7ad9Vy7dLC2U0Vbviw.jpg,7509
tt0164292,14.0,6.9,/g8fW00mgt6l5vRVxRn35ycKTWR9.jpg,24269
tt0426578,109.0,7.1,/ot9nNB0clEOFgY5tvl1wAAuraFW.jpg,2117
tt0020686,4.0,5.5,/bDDhf0CnQJd68D94sF8IkACPM46.jpg,47250
tt0088336,8.0,6.4,/mNKsx6aMrIzuKaQ1XSuO9XQo3kE.jpg,36768
tt0390245,12.0,5.8,/1UAfy9NDIlenfIjDyBHmsnDiSJP.jpg,29040
tt0412080,168.0,7.3,/h3xDXEEjppiyuRtMv6Cy5bcMTrG.jpg,9912
tt0096461,48.0,6.9,/5UpbEQxeQLjp8wfoffa06pYlzhN.jpg,24163
tt0416496,319.0,5.8,/6WnSdouYhXDowg9NrKY2fSV5o1W.jpg,1969
tt0084287,19.0,6.4,/9bvAYs9MiJzpqbuRAgx9u8x9tgB.jpg,31858
tt0423409,43.0,6.2,/qrLrMTKfsDvMqt9YymXTceSXGiE.jpg,8435
tt0023814,20.0,5.7,/wWBNtaRZSd48m81Iv0CzZY5z5hZ.jpg,34187
tt0068205,24.0,7.6,/5pIZsbjGcWyg7ZS26b1RWWA0Fgc.jpg,12116
tt0379730,27.0,6.5,/tRRZEEfEoalQd74h9TWQfN6a0YH.jpg,53367
tt0383717,16.0,5.8,/3cfGCFH1l5OmNXQXd5WgFHUAckg.jpg,38349
tt0110943,1.0,7.0,/wJwpYxyUwV2EuysXQRZlgUCVanB.jpg,124484
tt0383393,10.0,5.3,/mNJMBEiDKTaJVtrpws9JqGnTXqb.jpg,45759
tt0077276,191.0,6.6,/mt6dAIirxokDQ4fZc0pd3GL02qD.jpg,11183
tt0417433,94.0,6.0,/gSCfASTLOcpExdnHq09ZFHwIOJF.jpg,13275
tt0421729,376.0,5.4,/nrb1TjVFG4ZGmmIFaWxeEb0VGeE.jpg,11565
tt0396752,742.0,6.4,/2DyvZv9hExVjZtL7861gWrxcrR6.jpg,11283
tt0063661,2.0,8.3,/ws4QkbUCHbgpSCKgQNgcTG3LNjX.jpg,97936
tt0365135,7.0,6.9,/fxUbaxf5H7auei6hj9CK0lkMrUi.jpg,19416
tt0411267,76.0,5.6,/8fzjzQhLXl1afshhsE5Y3MGuco4.jpg,17
tt0056331,31.0,5.8,/3QqC7NDOvIyTjeIPYq9BgHuHT6J.jpg,27568
tt0043633,2.0,4.5,/snWEdlKO4LxRBmY4bNK0XMpqezd.jpg,27629
tt0049388,6.0,4.3,/v49mWdnyB8qOKsXv4aokwxRyXTQ.jpg,45726
tt0043030,1.0,8.0,/wm8EfaHijeTus44Sv2lXF4oHSP.jpg,33117
tt0039437,1.0,8.0,/sazvgRTqGGyMEP0sFRiZJyXuiSB.jpg,108994
tt0060640,6.0,6.0,/4qxfjB81qhdB58RFe6GDwUpghie.jpg,54227
tt0056891,36.0,5.8,/jKNRCC8RFhJF922yFCGdBRZju7W.jpg,25167
tt0451021,14.0,7.1,/qltKQPw7oaDjbsH0K3ozlUNuQTH.jpg,16452
tt0061780,14.0,6.3,/ybZIOWNVsscSu9HuJxMmM7MUwGr.jpg,61105
tt0114745,26.0,6.4,/r0WGtjLLrPPtyteWHFKKnjTM4id.jpg,31894
tt0414982,1000.0,5.8,/p7ARuNKUGPGvkBiDtIDvAzYzonX.jpg,9286
tt0057168,8.0,6.6,/qffefjyDheiJsJtl1kUsBrXu1UL.jpg,86168
tt0437777,49.0,6.2,/n11W7uJLgEFbbKLyZzm07Mjs6na.jpg,15363
tt0120678,9.0,5.7,/bgdtRP13kgU5P3f1vVwwCN8Edta.jpg,30712
tt0019585,22.0,6.8,/zQJawA3DAjBYRp22sQYNc0CdxLf.jpg,31416
tt0425598,29.0,6.5,/hemHNgWePU3sYwI9LD7INOJWWBQ.jpg,292
tt0036126,10.0,6.7,/z1bolvDm07E04hnQsZUc6fiOD8u.jpg,37631
tt0183613,8.0,4.9,/cAEvpl7TXDC4egtQVOF6KsNJoET.jpg,77291
tt0108094,1.0,5.0,/bGWv1V2XLTAfSB16oVQFOBh9HYE.jpg,196918
tt0421994,181.0,7.0,/6IXVDZOpqThs3GTPix4ImwrTVb7.jpg,1544
tt0064990,33.0,6.7,/hCrArdnyK3FEKtpsRtR9nUWeB47.jpg,1651
tt0110922,42.0,7.1,/lo8HgpsutDTIwzUoyTfd5I0Zsyd.jpg,33095
tt0119901,5.0,6.3,/eFOAmp4BDsajfBkdSVk95LpTwic.jpg,33799
tt0046808,13.0,5.1,/ixAxK3x7i9Ppgoya9XvRblsacNx.jpg,42328
tt0012190,8.0,6.6,/clJg2wsCCJj7ehk1tfvIZIKOFu4.jpg,31432
tt0325191,6.0,4.7,/1SPMVim3Tt1fl35ZlCVT3XLbm7y.jpg,61559
tt0478988,41.0,6.9,/odR6C8c7OqoD2ZF74wwjygHwACG.jpg,20981
tt0383216,570.0,5.6,/eNzbcO8Mps96Zycg6DSFn9b1aO1.jpg,12096
tt0092115,60.0,4.9,/mvbFuvuzIDU8YDhVN0hNHGTF6Yn.jpg,33061
tt0429715,42.0,6.6,/yxTuF0cpvQ2KovVA7FvYWeJAcu7.jpg,5145
tt0381971,109.0,6.1,/1WyGePG0GVjAG0FEPX2s9xrP4w9.jpg,9975
tt0408345,270.0,5.6,/bp0BTphk7bgBof20XAfKkujRxwI.jpg,9754
tt0032554,13.0,6.9,/v8GqamCiZ1uAwAVoQwb1QaTd9ci.jpg,36495
tt0203427,11.0,6.0,/uzCmMUJwLoMGImCCdR6tVdB2E88.jpg,52612
tt0435776,17.0,6.5,/p7vIEBRPtMDzEJXFrzQ4d3CEuM7.jpg,23965
tt0420260,16.0,6.7,/ttE9ZLnVEJlUMBpJiGoXw849cJe.jpg,29269
tt0455857,273.0,5.4,/pYxd8DM4qBV24rJ9Jf84SYtIao1.jpg,10053
tt0401815,64.0,5.1,/f1yBNiIjtH9RY4anAzSIUIGyLXk.jpg,10263
tt0449061,96.0,6.1,/pnTRNDfdxdyx2tYKrTPlO3rcKk4.jpg,7515
tt0473692,5.0,8.2,/bl323DpW9zUSgCwlfjTwneogXOB.jpg,15675
tt0349467,71.0,5.2,/uoYZmNzUjTEvW0vktaVfMRJZA8s.jpg,9959
tt0380817,28.0,6.7,/aiHI0C26MIuGL6NjivvjyMCwTQN.jpg,14256
tt0397313,553.0,6.7,/b25TensrtHJNGeYFFtI86GMO27a.jpg,9036
tt0466342,225.0,3.6,/rh4BHMaVZEIT8Btt77vDBd8x2p9.jpg,10073
tt0404390,332.0,7.0,/lTb9focF0HA0JLdj8WVPRHgmEiW.jpg,7304
tt0455612,77.0,6.0,/RbR50UMMYy7bFBy5GeFxNf5wsK.jpg,16781
tt0763304,18.0,3.2,/46q2yKW35gWi87n9Z3uXwUnAtiX.jpg,24432
tt0370032,468.0,4.8,/cZeoFB4FjSe2KTG1BPLhckddFVA.jpg,9920
tt0397078,512.0,5.8,/tqDuLqR91WQYXDiobB8YTJ1ZWWO.jpg,10025
tt0454919,154.0,5.0,/sC3vNdpQLvEobuudJBh2BG6C1Fc.jpg,9682
tt0424942,21.0,5.7,/2UglT7JjN6o7dYni4G16NYOFRJO.jpg,17700
tt0450232,675.0,6.2,/wpKBLDjNRddmH6N32ni4bASogt8.jpg,2207
tt0402755,9.0,6.3,/ivpRpHou6gpqFsSmlxZIThYaW0f.jpg,14086
tt0125678,12.0,5.0,/JOR0IJ1YXbWwPkcqQdHfBKEBOi.jpg,14887
tt0104053,32.0,5.8,/7LUSWtI7h3GCkvyKDEKJk3h0hcp.jpg,44435
tt0434008,51.0,6.7,/umwmKI5kXYa1gb7cLv6RIgtqofu.jpg,18747
tt0412798,76.0,5.9,/9tzbX7nn7pbciA08eE5FVLpQgmO.jpg,9756
tt0436857,3.0,6.0,/7nvKQUmgyHs0sMCKBwYaZUSh4JB.jpg,34581
tt0427229,407.0,5.5,/sJUEp6HGFitc3Ai2ZnaSJEGy96T.jpg,6877
tt0491703,85.0,6.5,/we6igIU5gXVwuSL6M6pJP75TwEf.jpg,14609
tt0438097,3034.0,6.5,/isRuztu5Ch7FJdtSBLcG8QSOpEI.jpg,950
tt0078753,34.0,5.9,/oFVbYL3EL1N2uJWjFihSJTiC6pP.jpg,10912
tt0402850,91.0,6.3,/g83W5BE7d2gE0dxkKxc9m7Y2eqy.jpg,9968
tt0041931,28.0,6.8,/qG1rqngu5E2ytnbT8X2oMeyBCq3.jpg,4173
tt0042367,6.0,5.9,/2aF7OTp5kzNzpu3hfS2NVtYz6R9.jpg,43386
tt0475723,54.0,6.4,/lKtLvF4Pj0zTMDvVvoidt3VDMf.jpg,10116
tt0079854,10.0,6.1,/q7g63xE44VHblE9X0ysMvTuJuUx.jpg,113479
tt0088919,20.0,7.4,/5njJindPUNDkhKsBIPpJcbunOkV.jpg,18493
tt0366450,67.0,5.5,/8pwS9DSeAfNKeXC6ssTEHjxDH94.jpg,16791
tt0441761,16.0,4.8,/tlxldpT53zRnAYETI3jpnBpEmlB.jpg,7483
tt0044953,45.0,6.6,/7zXRBUvSI22pHLwXfo0WC37STXW.jpg,20442
tt0477072,73.0,4.6,/bH3PvzD6PYXzHrldnv0H975TvJX.jpg,15590
tt0384814,42.0,5.2,/8BSVXtlIXveRrOT1lADaycs3KJW.jpg,1967
tt0434409,4562.0,7.7,/AoGpqw4S4ZGgwhlM3FgzFVwyIGl.jpg,752
tt0454945,691.0,6.4,/aoO3OtAojt9g8D60tro8s26mGmj.jpg,9655
tt0427944,670.0,7.1,/v8PKsbAGIvAhKbbRUjdQ3jgFD2S.jpg,9388
tt0419749,139.0,6.5,/bgErUZPDPdvx90Fk7awqOerg3sF.jpg,9950
tt0454848,1671.0,7.3,/z6wYRuvk1lf60R4SmWETfdUvGsm.jpg,388
tt0468565,96.0,6.9,/6ylcfUctX2OXYI1poyKSA5epVEi.jpg,868
tt0429591,372.0,5.8,/6diHusTm8eQJnfoI7MyCSDgaBRp.jpg,14191
tt0064473,15.0,5.4,/5IKaPgai90wYeLPT2YJmC0HOTgz.jpg,25874
tt0110329,51.0,4.8,/7wHUMinntkFBrxiBgHGhJ1r9D1s.jpg,18009
tt0113636,42.0,5.0,/kteSBXogCezbg3FN1HOB3tzD1gP.jpg,19286
tt0116861,34.0,3.6,/l5wiWnZXrBtlOQcEJ05nFPFiwaY.jpg,19287
tt0209095,29.0,4.4,/jfgiwnFRBkh40EBmzuhDMwx0HKB.jpg,18011
tt0053750,1.0,7.0,/8sWNX6K0SXwNoTl8rNehmQhIb4i.jpg,114875
tt0042355,15.0,6.6,/jDPWaPsfwLv8rOKykviVlS5ep4T.jpg,49781
tt0268437,23.0,6.1,/jBofjRQszMCsTuGBibDDFBgA7vJ.jpg,9648
tt0458242,27.0,6.6,/xJlm8eieXY9ciNPSUsSDFaOCq4M.jpg,1379
tt0113580,13.0,6.4,/14fGWUacioDIiDp80KUg55hzAOp.jpg,62719
tt0033107,20.0,6.1,/a8DHetCTnhpBJjQcat4La8iyrFP.jpg,29481
tt0454841,726.0,6.1,/hNuqY8h1oBGTnEQK75AH4IwuiPG.jpg,9792
tt0393735,138.0,4.5,/7Ptc3QwmDtmeCp5NW87unOQB2ZN.jpg,10067
tt0112120,31.0,8.3,/8yLgV0zrd7u4c4dGqHvRP9MqvSL.jpg,55676
tt0063135,12.0,4.1,/dTRXgAHSH5KvYs4dyF3qwpPJiMQ.jpg,11573
tt0108187,44.0,3.8,/zErVsM8QjhpZn6yR54qGhvdC80O.jpg,46828
tt0436864,5.0,6.5,/awxfGMMRD4Gjhfs0ijao4NLx9Nj.jpg,35555
tt0405094,977.0,7.9,/bzzDAg3fkztvfQB08VBprhs9tVE.jpg,582
tt0061537,17.0,6.8,/uQ8ibpzogPsroMu9tg0UX0FqQPG.jpg,52885
tt0262411,1.0,8.0,/bQXfsWcpybm8KP12XPqSFkqS2Vs.jpg,143223
tt0093435,22.0,6.9,/zO2MFwAiFoHC2mGjfxTc5JFlXGU.jpg,42120
tt0117151,6.0,6.7,/6GbMwgXZ0Yh6dnNJFd69SKPl7TM.jpg,88811
tt0013427,50.0,7.2,/aWmdeyP4rvOlQZCdjLCpJfJnHVT.jpg,669
tt0069019,59.0,7.6,/dZZIyhzXHV7gxbDQL93zSnNJarK.jpg,49361
tt0081414,10.0,6.4,/8Oq0lF2a0Cqzp5NA8spLPola0lN.jpg,98864
tt0057697,23.0,6.3,/6v9bKms8XjTanDIRltItmQCY9uz.jpg,37939
tt0077617,15.0,6.7,/jwnz8CCa1aDXgC8i3ZOxj4RCfXX.jpg,32052
tt0066450,12.0,5.4,/8JGYurlPYlCmZNPCkUOEzn3mKqc.jpg,34732
tt0446046,171.0,6.6,/AuIO1Hg8Iof1XzLtb7VNqJ5YQkJ.jpg,12763
tt0075932,13.0,5.4,/iv17RqTwBDxAihnk9PAtoCWSM99.jpg,56935
tt0436231,33.0,8.1,/lsTH96pTzyr9aX16Cy39rw0Roih.jpg,13222
tt0085180,36.0,6.8,/yXHtKHb1C8mTr9MsnqNW4GxaMOb.jpg,42112
tt0059616,23.0,6.8,/nhogi02EDBe3xlimMwwHUk171xD.jpg,48764
tt0061996,45.0,7.3,/2jlGE69Wl8kHhvP7EmeoOmVBR1T.jpg,1561
tt0429727,38.0,6.2,/x8rUxPZ7LBitIOmJXKCDrMmjHIi.jpg,31289
tt0425210,1356.0,7.4,/jtKq0EtothAzWlnRBBWGCA8uFuu.jpg,186
tt0443693,15.0,5.7,/A2YazITtOW8iPoSHdMxYe5QSbbF.jpg,8410
tt0331080,7.0,5.9,/ynWinb7ARflevBZN5EFJnfudeBe.jpg,51311
tt0427783,5.0,4.9,/nF346Csqx09tZtyGBo9DNZi3H9M.jpg,21843
tt0441909,419.0,7.3,/wjiEyTi7EnkdtC3MhH446esjCLF.jpg,219
tt0417003,1.0,6.0,/iLYCuXGo4ql6KsDoqo1jOI53rab.jpg,65873
tt0437800,85.0,6.7,/buV764knMBJxJeqDVHoqt3rrbSE.jpg,13751
tt0367975,53.0,7.5,/9nlaRxQeYaMrVVANMppagFohCRP.jpg,52345
tt0263124,27.0,7.4,/bJVQ4eJS2WKnEsUwKwr5WVxeOmh.jpg,53961
tt0451957,55.0,4.9,/5yIqUhlKaJFlCSqndSe4BWE7fW6.jpg,10292
tt0462395,17.0,3.3,/5r3JUEIvs6AmZIPIRdt9tdvAdbB.jpg,15639
tt0441796,157.0,5.3,/9iPpBKxpkgxHtsyGcnSlSN5KTu6.jpg,10069
tt0026073,9.0,5.5,/7VvK1xcoNeCTGdwEsLe52jiSNzp.jpg,43887
tt0430912,183.0,4.6,/gXzrKzHnMmfWCF5PMYQfNOzCxYl.jpg,3093
tt0393109,366.0,6.8,/hyALqQpaTv0GGV4axqePihEmCY8.jpg,9270
tt0075790,22.0,6.9,/1hmscSYcc2T177eXdRK0MPvGMtK.jpg,11291
tt0225481,9.0,3.9,/is5FgNR5Fm5nVvFuFBLqFhMqr5B.jpg,28349
tt0383353,42.0,6.1,/2km2nU1XoTdMOT9VyVOU8fSlmE7.jpg,10177
tt0393685,57.0,5.3,/bAEu2h9eu9kskcvrAHmJKvIPP3I.jpg,12591
tt0402249,22.0,5.5,/chMXoppNLuO1hjfdBnB3wQjeePt.jpg,18045
tt0493459,118.0,7.3,/woGJwJkbzK9cvuDrXfCTBdaMuTy.jpg,16070
tt0422272,137.0,6.0,/zNjjrfbI3gb1FcRPmr9FZX1zyrI.jpg,11348
tt0466856,33.0,6.0,/fYXO1hKv7L8dZOQGhKkjCzLLDTW.jpg,13960
tt0090775,6.0,4.1,/yD14NH7Cdh6PUWAqoxaaKgmQAjL.jpg,41263
tt0439815,324.0,6.3,/oRwHmH4cPRAiCsMUCGaCwZQz0Jg.jpg,9035
tt0437863,248.0,5.2,/zQy6T5qV0lvLkkKi5S9VIYykSQD.jpg,9957
tt0490196,10.0,3.7,/waI45hZBwZJT9UB0ff8GgjID0F.jpg,30139
tt0386741,78.0,6.7,/qLCgkxWisyDBLLQWaANRiaMG6wn.jpg,9389
tt0416331,10.0,6.6,/vSkpSVJwp2R5DDcGNDmgV83uLO8.jpg,460
tt0054777,32.0,6.5,/bEooe0py5M8tvfIrjRZPmxzNsHy.jpg,28752
tt0379240,17.0,5.8,/y8jIpbSjqGrhn1jk4RbXhYoLSwN.jpg,19059
tt0436331,132.0,5.1,/aoZs2thanH8GujtAoiqXj4BkSKK.jpg,8998
tt0244173,13.0,7.2,/l3KcniaJwAqzZ39MlKQXdhX4xLB.jpg,44947
tt0420291,25.0,6.7,/hwIFBsFrwFx9HaVTiwi8i5vUo6Z.jpg,13468
tt0404364,23.0,6.9,/tmXfbIcgZfMM3hc5eNayUQsOxhh.jpg,20521
tt0322700,2.0,6.5,/eEHWma4acEcP0byL2a7h9MJxB57.jpg,25428
tt0471957,14.0,6.2,/96nGo7zLEuCuakmOqFDheMdbgPT.jpg,53296
tt0047976,11.0,6.5,/jX5Wx3VW9UmPbSAzTeQxHlflRxk.jpg,79363
tt0077889,59.0,7.0,/aBV4nzmQeTfV3tPF62Yl8yEwcuw.jpg,34193
tt0424880,152.0,7.0,/1Q3iqanrk8qjl3orfDbd0rk4XV3.jpg,4441
tt0016914,5.0,5.5,/5zTVAyU2VYbKBtvDMC84FXh9Tm4.jpg,84954
tt0456396,49.0,7.0,/7QawPlGSYGysNcCZrbuvUNtnmCn.jpg,11490
tt0312318,21.0,7.6,/2mfPGojayBf3uO2EmO6nMPJRO76.jpg,11304
tt0071733,27.0,7.2,/56QiLCFsWlDXDMwvSRZujN0wbNI.jpg,55368
tt0453494,44.0,5.5,/v2nU07LAoim1P66hJCrCNRy5ezK.jpg,18276
tt0072402,24.0,6.7,/m62ahL1jALUBBnHLU74qDQOiTSm.jpg,26514
tt0362120,779.0,5.3,/kBBVoyGTAZ4Yw3lYkCRfrRS2WTS.jpg,4257
tt0424136,726.0,6.8,/1xInhmQVOOVS7xFT5DthpIwUTDI.jpg,2652
tt0377749,75.0,5.7,/h2jmFPZhEkCALleZPO468IvUw6u.jpg,19592
tt0061473,29.0,7.4,/j9RwOcVFgPD3L9ktoUOYuejquJa.jpg,1629
tt0440803,180.0,6.8,/wGUrNuUSyvzH21OZ5rdxYKatHAU.jpg,17111
tt0420087,84.0,6.4,/xPQWIU8tffw6lsmBF4oeJmFnoqs.jpg,9526
tt0404163,20.0,5.7,/mEMADaeM1E9Fh8gjeXcNMgmEEDA.jpg,19126
tt0076696,8.0,6.9,/gapiukALXv0aa0gQ3cPYsWlTlrj.jpg,80556
tt0093743,4.0,5.3,/6IDqA1D2NBIVhzEEaMMRL28iBrq.jpg,39045
tt0077372,16.0,5.5,/7IH6ErIk8autcenKL2DQAo2LWC6.jpg,27201
tt0443632,230.0,5.8,/wUE2EsKkktVz8IiTzrpO6GbI6gh.jpg,5820
tt0059448,20.0,6.5,/lo7n5IOKUbQXlqGJf4ZBUs3tytU.jpg,19661
tt0445396,10.0,6.8,/wjDx8JZyHIehYqVoBbKUHBKPXzI.jpg,41338
tt0405469,246.0,5.1,/uxTtgh4tpSWVulXLCDqKU10cWXo.jpg,9904
tt0463345,14.0,4.8,/iRZ0YxUw7ebI7WcEzl001M3RmQw.jpg,50724
tt0384537,1093.0,6.3,/4Zz9cF8S4E7DITosNYh3spybYJb.jpg,588
tt0387055,24.0,5.6,/f9MhoEiIHxtyrcCCt8v0RbzLhjQ.jpg,17247
tt0465142,97.0,4.9,/vqOZvLHtY19LPAjGTnvALn5CVpM.jpg,9310
tt0030252,15.0,7.4,/bndmDdbSdcmkuKaDoIdHe4rF6SM.jpg,48369
tt0448564,33.0,5.5,/sZb2QWelRxgDKIio5UMDAQfpsSU.jpg,18858
tt0023196,9.0,6.1,/nfr0A4e0QT4hBtqIb90ZSbaMlk2.jpg,35545
tt0126765,55.0,7.1,/iKO6A0yqmoS8Gk0dQo8d9zIYLhV.jpg,1557
tt0434124,89.0,6.3,/3SZ45H08wUvEMoV9Kzfl2yF1Dm3.jpg,16367
tt0034798,25.0,6.2,/8jpmxBgWTGSJMadT0NcYx7jPjPO.jpg,17131
tt0427954,171.0,6.8,/wgipNtPvjzqqilVMKxZWIFKyGF5.jpg,8982
tt0317919,2062.0,6.5,/qjy8ABAbWooV4jLG6UjzDHlv4RB.jpg,956
tt0445760,20.0,6.9,/ltn2CwGDM3u9JcL0NZMfcjVFxFs.jpg,36253
tt0015175,19.0,7.7,/e860uFCvNlsHMYzKqXv8arApQ3L.jpg,31506
tt0015174,14.0,7.5,/7dLf8Oj4qQLatgE8xv7TdMMnFLb.jpg,42512
tt0341384,29.0,6.8,/ji3g52raY5k12bAlIbIkkEEtz4V.jpg,1416
tt0449089,503.0,5.6,/eqV0JjfwcEJuK3JPZ2rsNvS1p30.jpg,9530
tt0475276,377.0,6.9,/pHp3DlbGDcLSKAahCwGR9bzhbZs.jpg,9829
tt0430634,153.0,6.3,/z2K6GIMSAquOhLlky2YPb4njuFy.jpg,10115
tt0040766,21.0,5.8,/f2CqQR8DF2I3DvmJFp5lRzRKD30.jpg,560
tt0464105,13.0,7.0,/tBodMUAbfHeEHqwYjDAZe6Ul9qm.jpg,5717
tt0423176,18.0,7.3,/aqllcR5g8WvRMVoMUEBQW7zfTFn.jpg,41292
tt0066390,42.0,7.1,/sMcDCmwQ8fOgPmZYzWcRRLHS7xd.jpg,14384
tt0024028,15.0,5.8,/eH0KGfZJxMlqheoGzSxieVEKgr4.jpg,28432
tt0316187,8.0,6.1,/vZ43Il0saBzz4xOF4xoRg5m57v0.jpg,19719
tt0429573,143.0,5.3,/8JlrHQxwbvrfFyCF8II7IlTNiY5.jpg,10008
tt0398027,64.0,6.0,/wMlm71hSmvHhNfC6gMOwT1nXsUN.jpg,7870
tt0442286,28.0,7.6,/fHEBemVj3I67EQiDo4KlC5UkDAv.jpg,34019
tt0327084,1116.0,6.3,/fGvoD6n6blbFprgbl3BJ2U8YHSF.jpg,7518
tt0364955,68.0,6.1,/vdA5ctqWaU2c2oLppjLvWbREtUw.jpg,9786
tt0409182,594.0,5.5,/yeiCuwMSHLmf7NoYzxiEAjkJHkg.jpg,503
tt0382625,2773.0,6.5,/5IqaT3fza0Y9vKazjGwDGsNuuS8.jpg,591
tt0376994,3581.0,6.3,/9jsW4RurucTwCEtA5iWV2PmIv11.jpg,36668
tt0452594,851.0,5.6,/wjbKWg1Zcu70mNWo5SzqMkQlQQe.jpg,9767
tt0438315,95.0,7.3,/7uFQ2NS8gaG2o5uohPUlFwmpizA.jpg,13689
tt0417385,20.0,7.0,/h7ACQA1uam2Vxpn0Vb3q0hqVGPB.jpg,18164
tt0419256,8.0,6.3,/m9UwbR9qEaGXXAuBiJbAVVVbZTD.jpg,15013
tt0415949,18.0,5.2,/au7jutzhoZ1PaVR2aG3QwXsi9Cp.jpg,21014
tt0317219,3991.0,6.6,/5damnMcRFKSjhCirgX3CMa88MBj.jpg,920
tt0413466,20.0,6.4,/5S2SGEQSp7bXYL5Qc9D3fiN9rbQ.jpg,18484
tt0343996,25.0,5.9,/qfrzz2hk7eA9xxxT4TFPJHOScA3.jpg,9700
tt0360016,12.0,5.7,/r5a8l1fz6WjLvOmELY0tTfoCXTf.jpg,14167
tt0427038,20.0,4.3,/gGHW557gtCJWiqpVQ26E3xnMZU1.jpg,12261
tt0117715,16.0,7.4,/x2jEm9vKkqRm54FQ31n1PWEgsf4.jpg,59892
tt0037343,17.0,5.9,/gvLZw3AciIyXTR4pIKSVGZp3Cl1.jpg,15264
tt0049006,21.0,7.0,/7gG8hCtlDD0R3pUYj5oo7F94IUv.jpg,20330
tt0098333,9.0,3.7,/ktRtSqYz0JndKbfSRtQWDKuJz8L.jpg,44126
tt0071786,5.0,7.8,/lJXJZ4cB78RG0jttcqX6B5inUaN.jpg,55418
tt0456658,8.0,5.6,/5AIYASWXNr2oCN9pQHaQIEN87gd.jpg,101908
tt0047647,37.0,6.9,/l36zru96nxccvOTPXvoPhwVLUM7.jpg,12766
tt0404802,44.0,6.6,/sFVJzD30tr0MNENwhgEhjaGN0IO.jpg,15402
tt0435696,18.0,5.2,/cZWfD04qGkRkS0me6dP7wq9xpiD.jpg,26116
tt0091725,15.0,5.2,/rZuSLsjdZ6GjrP6regN2ZVluvnn.jpg,32446
tt0425055,13.0,4.6,/2Dr3hhD1QATWfPKCBX7lLQanJyG.jpg,80919
tt0416471,13.0,5.4,/pt3QB1evWjhmbrDwiX85KzuxFHS.jpg,15366
tt0409034,12.0,5.1,/cT9MQVUsDMpU2nMWuzfFAIlLjK8.jpg,53905
tt0410400,9.0,6.4,/beSTo4lFwoP3P0Yf2qnib4hnzAb.jpg,38344
tt0466909,287.0,5.3,/kqKHg1qXuaIOhnKmPEF1GLzGrOY.jpg,806
tt0396688,20.0,6.5,/936i1LOZJARcpCh3sdBch7wBXBx.jpg,20021
tt0457510,368.0,5.6,/lNue9evMBzqjWE4tJmUegkep8Qs.jpg,9353
tt0410297,689.0,6.5,/tHpc1118dYWLnHZleGhwZxRbpae.jpg,2044
tt0389860,2167.0,6.0,/ojmEqzJgTLo8S34uVQ6ZWmhgOoG.jpg,9339
tt0036341,23.0,6.4,/5uBUc7guJ0fWrFSismvPPg9QZzh.jpg,20945
tt0066842,2.0,7.5,/fAVzIV4RhcCXfMxImmUv0W9onqC.jpg,122271
tt0074462,8.0,6.9,/jSvEBP9fhlNpDa9SpSB3Yx5mh40.jpg,50254
tt0011904,2.0,6.5,/v5dOVJc0AkDK0FkW2LIXrVLyD4p.jpg,28249
tt0458352,3198.0,7.0,/8unCRm0LeiO0fM6skWAZy3ZfXR1.jpg,350
tt0383574,5380.0,7.0,/waFr5RVKaQ9dzOt3nQuIVB1FiPu.jpg,58
tt0463034,421.0,5.4,/mtdjrysC3phP4ZtCjdTJsHfZtIU.jpg,1819
tt0424345,407.0,6.9,/luPEGTlN8egktVeomdf2nEap5SP.jpg,2295
tt0452637,415.0,5.3,/ddNmoSy1Jd3PBF5XDZvrrBIfrja.jpg,9697
tt0465624,453.0,4.8,/aP7lAuOywcuUVk9kVMdj2FNDQy7.jpg,4474
tt0051051,7.0,7.8,/kUZp4fKmfiC9tZVolxSBwSmSAib.jpg,43240
tt0037859,11.0,6.1,/dpBKCWV6XOYs4pC4BgoJwFan6hx.jpg,30022
tt0060097,7.0,4.3,/ujVYx70D2vSXf8LwuR0rFbiF7pr.jpg,28673
